dataset,scene_id,episode_uid,method,coverage_event_id,coverage_event_kind,coverage_ratio,coverage_threshold,is_last,step,precision,recall,f1,miou_room,precision_percent,recall_percent,f1_percent,miou_room_percent,n_gt,n_pred,metric_domain_pixels,gt_filtered_small,pred_filtered_small,snapshot_path,match_visualization
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABA8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABA8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABA8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABA8_usd_grscene_frontier_000000,voxroom,final,terminal_forced,0.9930503097144584,,True,498,0.9910158262928693,0.9272256257983168,0.9580600697672348,0.9196821502508277,99.10158262928694,92.72256257983167,95.80600697672348,91.96821502508277,6,7,19436,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABA8_usd/attempt_01/roomseg_coverage_eval/events/final/voxroom/roomseg_snapshots/roomseg_final_step_000498.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABA8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABA8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABA8_usd_grscene_frontier_000000/final.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,tvars_original,milestone_020,coverage_milestone,0.20589642387274248,0.2,False,36,0.9875712066286898,0.9533957370611531,0.9701826004869731,0.9416421229002223,98.75712066286899,95.33957370611532,97.01826004869731,94.16421229002223,2,2,3284,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_020/tvars_original/roomseg_snapshots/roomseg_milestone_020_step_000036.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_020.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,voxroom,milestone_020,coverage_milestone,0.20589642387274248,0.2,False,36,0.590282131661442,0.9712131089987923,0.734283050436893,0.2902281134401973,59.028213166144205,97.12131089987923,73.4283050436893,29.02281134401973,2,1,3284,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_020/voxroom/roomseg_snapshots/roomseg_milestone_020_step_000036.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_020.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,tvars_original,milestone_040,coverage_milestone,0.4025834230355221,0.4,False,68,0.9960248206321505,0.9366913862016498,0.9654473498285381,0.9327954885917142,99.60248206321505,93.66913862016499,96.54473498285381,93.27954885917143,2,2,6515,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_040/tvars_original/roomseg_snapshots/roomseg_milestone_040_step_000068.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_040.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,voxroom,milestone_040,coverage_milestone,0.4025834230355221,0.4,False,68,0.8060501024105877,0.9519103913983833,0.8729291371160323,0.39974996093139553,80.60501024105878,95.19103913983832,87.29291371160322,39.97499609313955,2,1,6515,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_040/voxroom/roomseg_snapshots/roomseg_milestone_040_step_000068.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_040.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,tvars_original,milestone_060,coverage_milestone,0.6010046645138142,0.6,False,110,0.99757797731569,0.9389478477249281,0.9673753715303103,0.9365525656696339,99.757797731569,93.89478477249281,96.73753715303103,93.65525656696339,2,2,9817,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_060/tvars_original/roomseg_snapshots/roomseg_milestone_060_step_000110.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_060.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,voxroom,milestone_060,coverage_milestone,0.6010046645138142,0.6,False,110,0.9308660002246434,0.9098339131341764,0.9202297989382782,0.39542315225234514,93.08660002246434,90.98339131341764,92.02297989382782,39.54231522523452,2,2,9817,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_060/voxroom/roomseg_snapshots/roomseg_milestone_060_step_000110.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_060.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,tvars_original,milestone_070,coverage_milestone,0.7125343858390145,0.7,False,155,0.9721655494025065,0.9588169373443064,0.9654451048286233,0.6077369057463619,97.21655494025066,95.88169373443064,96.54451048286234,60.773690574636184,3,2,11650,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/tvars_original/roomseg_snapshots/roomseg_milestone_070_step_000155.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,voxroom,milestone_070,coverage_milestone,0.7125343858390145,0.7,False,155,0.9631420641008589,0.9209588466429817,0.9415782344242652,0.5784669165351284,96.31420641008589,92.09588466429817,94.15782344242652,57.846691653512835,3,4,11650,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/voxroom/roomseg_snapshots/roomseg_milestone_070_step_000155.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,tvars_original,milestone_080,coverage_milestone,0.8016385599808635,0.8,False,231,0.9681614426079206,0.9219906994705721,0.944512164707476,0.6610749774998277,96.81614426079206,92.19906994705721,94.4512164707476,66.10749774998277,4,4,13029,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/tvars_original/roomseg_snapshots/roomseg_milestone_080_step_000231.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,voxroom,milestone_080,coverage_milestone,0.8016385599808635,0.8,False,231,0.9541368160736114,0.903062692548756,0.9278974694781,0.631586181184137,95.41368160736114,90.3062692548756,92.78974694781,63.1586181184137,4,5,13029,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/voxroom/roomseg_snapshots/roomseg_milestone_080_step_000231.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd,kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000,tvars_original,milestone_090,coverage_milestone,0.9128692740102858,0.9,False,267,0.8498252466393887,0.9314554148147475,0.8887699111742905,0.48247475742678053,84.98252466393888,93.14554148147475,88.87699111742904,48.247475742678056,6,4,14880,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/tvars_original/roomseg_snapshots/roomseg_milestone_090_step_000267.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd__attempt_01__kujiale_grscene_MVUCSQAKTKJ5EAABAAAAABI8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
